zipcode,DAS Type
65720,DAS Extended
65722,DAS Extended
65724,DAS Extended
65725,DAS Extended
65728,DAS Extended
65729,DAS Extended
65730,DAS Extended
65731,DAS Extended
65732,DAS Extended
65733,DAS Extended
65737,DAS Extended
65740,DAS Extended
65741,DAS Extended
65746,DAS Extended
65752,DAS Extended
65753,DAS Extended
65754,DAS Extended
65755,DAS Extended
65756,DAS Extended
65759,DAS Extended
65760,DAS Extended
65764,DAS Extended
65766,DAS Extended
65767,DAS Extended
65770,DAS Extended
65771,DAS Extended
65773,DAS Extended
65774,DAS Extended
65775,DAS Extended
65776,DAS Extended
65777,DAS Extended
65781,DAS Extended
65785,DAS Extended
65786,DAS Extended
65787,DAS Extended
65788,DAS Extended
65790,DAS Extended
65791,DAS Extended
65793,DAS Extended
66008,DAS Extended
66010,DAS Extended
66015,DAS Extended
66016,DAS Extended
66017,DAS Extended
66020,DAS Extended
66021,DAS Extended
66023,DAS Extended
66026,DAS Extended
66032,DAS Extended
66035,DAS Extended
66040,DAS Extended
66041,DAS Extended
66050,DAS Extended
66052,DAS Extended
66053,DAS Extended
66054,DAS Extended
66056,DAS Extended
66058,DAS Extended
66060,DAS Extended
66064,DAS Extended
66066,DAS Extended
66070,DAS Extended
66072,DAS Extended
66073,DAS Extended
66075,DAS Extended
66076,DAS Extended
66078,DAS Extended
66079,DAS Extended
66080,DAS Extended
66086,DAS Extended
66087,DAS Extended
66088,DAS Extended
66090,DAS Extended
66091,DAS Extended
66092,DAS Extended
66094,DAS Extended
66095,DAS Extended
66097,DAS Extended
66407,DAS Extended
66408,DAS Extended
66411,DAS Extended
66413,DAS Extended
66414,DAS Extended
66415,DAS Extended
66416,DAS Extended
66417,DAS Extended
66418,DAS Extended
66419,DAS Extended
66422,DAS Extended
66423,DAS Extended
66424,DAS Extended
66425,DAS Extended
66427,DAS Extended
66428,DAS Extended
66429,DAS Extended
66431,DAS Extended
66432,DAS Extended
66436,DAS Extended
66438,DAS Extended
66439,DAS Extended
66440,DAS Extended
66449,DAS Extended
66450,DAS Extended
66451,DAS Extended
66501,DAS Extended
66507,DAS Extended
66508,DAS Extended
66509,DAS Extended
66510,DAS Extended
66512,DAS Extended
66514,DAS Extended
66515,DAS Extended
66516,DAS Extended
66520,DAS Extended
66521,DAS Extended
66522,DAS Extended
66523,DAS Extended
66524,DAS Extended
66526,DAS Extended
66528,DAS Extended
66531,DAS Extended
66533,DAS Extended
66534,DAS Extended
66535,DAS Extended
66537,DAS Extended
66538,DAS Extended
66543,DAS Extended
66546,DAS Extended
66548,DAS Extended
66549,DAS Extended
66550,DAS Extended
66551,DAS Extended
66552,DAS Extended
66554,DAS Extended
66630,DAS Extended
66701,DAS Extended
66711,DAS Extended
66713,DAS Extended
66716,DAS Extended
66717,DAS Extended
66724,DAS Extended
66725,DAS Extended
66727,DAS Extended
66728,DAS Extended
66732,DAS Extended
66733,DAS Extended
66735,DAS Extended
66736,DAS Extended
66738,DAS Extended
66739,DAS Extended
66740,DAS Extended
66741,DAS Extended
66743,DAS Extended
66746,DAS Extended
66748,DAS Extended
66753,DAS Extended
66756,DAS Extended
66758,DAS Extended
66759,DAS Extended
66760,DAS Extended
66761,DAS Extended
66767,DAS Extended
66769,DAS Extended
66770,DAS Extended
66771,DAS Extended
66772,DAS Extended
66773,DAS Extended
66775,DAS Extended
66776,DAS Extended
66778,DAS Extended
66779,DAS Extended
66780,DAS Extended
66781,DAS Extended
66830,DAS Extended
66834,DAS Extended
66835,DAS Extended
66838,DAS Extended
66839,DAS Extended
66842,DAS Extended
66843,DAS Extended
66845,DAS Extended
66846,DAS Extended
66849,DAS Extended
66851,DAS Extended
66852,DAS Extended
66854,DAS Extended
66856,DAS Extended
66858,DAS Extended
66859,DAS Extended
66861,DAS Extended
66862,DAS Extended
66864,DAS Extended
66865,DAS Extended
66868,DAS Extended
66869,DAS Extended
66871,DAS Extended
66872,DAS Extended
66873,DAS Extended
66901,DAS Extended
66930,DAS Extended
66932,DAS Extended
66935,DAS Extended
66936,DAS Extended
66937,DAS Extended
66938,DAS Extended
66939,DAS Extended
66940,DAS Extended
66941,DAS Extended
66944,DAS Extended
66945,DAS Extended
66949,DAS Extended
66951,DAS Extended
66952,DAS Extended
66953,DAS Extended
66955,DAS Extended
66956,DAS Extended
66961,DAS Extended
66962,DAS Extended
66964,DAS Extended
66966,DAS Extended
66967,DAS Extended
66968,DAS Extended
67001,DAS Extended
67003,DAS Extended
67004,DAS Extended
67008,DAS Extended
67012,DAS Extended
67013,DAS Extended
67017,DAS Extended
67019,DAS Extended
67020,DAS Extended
67021,DAS Extended
67022,DAS Extended
67024,DAS Extended
67025,DAS Extended
67026,DAS Extended
67029,DAS Extended
67031,DAS Extended
67035,DAS Extended
67038,DAS Extended
67039,DAS Extended
67041,DAS Extended
67045,DAS Extended
67047,DAS Extended
67050,DAS Extended
67051,DAS Extended
67053,DAS Extended
67054,DAS Extended
67056,DAS Extended
67058,DAS Extended
67059,DAS Extended
67063,DAS Extended
67065,DAS Extended
67066,DAS Extended
67068,DAS Extended
67070,DAS Extended
67071,DAS Extended
67072,DAS Extended
67073,DAS Extended
67074,DAS Extended
67103,DAS Extended
67104,DAS Extended
67105,DAS Extended
67106,DAS Extended
67108,DAS Extended
67111,DAS Extended
67118,DAS Extended
67119,DAS Extended
67120,DAS Extended
67123,DAS Extended
67124,DAS Extended
67127,DAS Extended
67131,DAS Extended
67132,DAS Extended
67134,DAS Extended
67135,DAS Extended
67138,DAS Extended
67140,DAS Extended
67143,DAS Extended
67144,DAS Extended
67146,DAS Extended
67149,DAS Extended
67151,DAS Extended
67154,DAS Extended
67159,DAS Extended
67232,DAS Extended
67301,DAS Extended
67330,DAS Extended
67332,DAS Extended
67333,DAS Extended
67334,DAS Extended
67335,DAS Extended
67336,DAS Extended
67341,DAS Extended
67342,DAS Extended
67346,DAS Extended
67347,DAS Extended
67349,DAS Extended
67351,DAS Extended
67352,DAS Extended
67353,DAS Extended
67354,DAS Extended
67356,DAS Extended
67361,DAS Extended
67364,DAS Extended
67410,DAS Extended
67416,DAS Extended
67417,DAS Extended
67418,DAS Extended
67420,DAS Extended
67422,DAS Extended
67425,DAS Extended
67427,DAS Extended
67428,DAS Extended
67430,DAS Extended
67431,DAS Extended
67432,DAS Extended
67436,DAS Extended
67437,DAS Extended
67438,DAS Extended
67439,DAS Extended
67441,DAS Extended
67442,DAS Extended
67443,DAS Extended
67445,DAS Extended
67446,DAS Extended
67448,DAS Extended
67449,DAS Extended
67450,DAS Extended
67451,DAS Extended
67454,DAS Extended
67455,DAS Extended
67456,DAS Extended
67457,DAS Extended
67459,DAS Extended
67464,DAS Extended
67466,DAS Extended
67467,DAS Extended
67468,DAS Extended
67470,DAS Extended
67473,DAS Extended
67474,DAS Extended
67475,DAS Extended
67480,DAS Extended
67483,DAS Extended
67485,DAS Extended
67487,DAS Extended
67490,DAS Extended
67491,DAS Extended
67492,DAS Extended
67510,DAS Extended
67512,DAS Extended
67514,DAS Extended
67516,DAS Extended
67520,DAS Extended
67521,DAS Extended
67522,DAS Extended
67523,DAS Extended
67524,DAS Extended
67525,DAS Extended
67526,DAS Extended
67529,DAS Extended
67530,DAS Extended
67543,DAS Extended
67544,DAS Extended
67545,DAS Extended
67546,DAS Extended
67547,DAS Extended
67548,DAS Extended
67550,DAS Extended
67552,DAS Extended
67554,DAS Extended
67556,DAS Extended
67557,DAS Extended
67560,DAS Extended
67561,DAS Extended
67563,DAS Extended
67564,DAS Extended
67565,DAS Extended
67566,DAS Extended
67567,DAS Extended
67570,DAS Extended
67572,DAS Extended
67574,DAS Extended
67575,DAS Extended
67576,DAS Extended
67578,DAS Extended
67579,DAS Extended
67583,DAS Extended
67584,DAS Extended
67621,DAS Extended
67622,DAS Extended
67625,DAS Extended
67626,DAS Extended
67627,DAS Extended
67629,DAS Extended
67632,DAS Extended
67637,DAS Extended
67638,DAS Extended
67639,DAS Extended
67640,DAS Extended
67642,DAS Extended
67644,DAS Extended
67647,DAS Extended
67648,DAS Extended
67649,DAS Extended
67651,DAS Extended
67657,DAS Extended
67659,DAS Extended
67660,DAS Extended
67661,DAS Extended
67663,DAS Extended
67667,DAS Extended
67669,DAS Extended
67671,DAS Extended
67672,DAS Extended
67674,DAS Extended
67701,DAS Extended
67730,DAS Extended
67731,DAS Extended
67732,DAS Extended
67733,DAS Extended
67734,DAS Extended
67735,DAS Extended
67737,DAS Extended
67738,DAS Extended
67739,DAS Extended
67740,DAS Extended
67745,DAS Extended
67747,DAS Extended
67748,DAS Extended
67749,DAS Extended
67751,DAS Extended
67752,DAS Extended
67753,DAS Extended
67756,DAS Extended
67757,DAS Extended
67758,DAS Extended
67834,DAS Extended
67835,DAS Extended
67837,DAS Extended
67838,DAS Extended
67843,DAS Extended
67849,DAS Extended
67854,DAS Extended
67855,DAS Extended
67859,DAS Extended
67860,DAS Extended
67861,DAS Extended
67864,DAS Extended
67865,DAS Extended
67867,DAS Extended
67869,DAS Extended
67871,DAS Extended
67876,DAS Extended
67877,DAS Extended
67878,DAS Extended
67880,DAS Extended
67882,DAS Extended
67950,DAS Extended
67951,DAS Extended
67952,DAS Extended
68002,DAS Extended
68003,DAS Extended
68004,DAS Extended
68014,DAS Extended
68015,DAS Extended
68016,DAS Extended
68017,DAS Extended
68018,DAS Extended
68020,DAS Extended
68030,DAS Extended
68031,DAS Extended
68033,DAS Extended
68034,DAS Extended
68035,DAS Extended
68036,DAS Extended
68037,DAS Extended
68038,DAS Extended
68039,DAS Extended
68040,DAS Extended
68044,DAS Extended
68045,DAS Extended
68047,DAS Extended
68048,DAS Extended
68050,DAS Extended
68054,DAS Extended
68057,DAS Extended
68058,DAS Extended
68061,DAS Extended
68062,DAS Extended
68065,DAS Extended
68066,DAS Extended
68067,DAS Extended
68070,DAS Extended
68071,DAS Extended
68073,DAS Extended
68301,DAS Extended
68303,DAS Extended
68304,DAS Extended
68305,DAS Extended
68307,DAS Extended
68309,DAS Extended
68313,DAS Extended
68314,DAS Extended
68315,DAS Extended
68316,DAS Extended
68317,DAS Extended
68318,DAS Extended
68319,DAS Extended
68320,DAS Extended
68321,DAS Extended
68322,DAS Extended
68323,DAS Extended
68324,DAS Extended
68325,DAS Extended
68326,DAS Extended
68327,DAS Extended
68328,DAS Extended
68329,DAS Extended
68331,DAS Extended
68332,DAS Extended
68335,DAS Extended
68336,DAS Extended
68337,DAS Extended
68338,DAS Extended
68339,DAS Extended
68340,DAS Extended
68341,DAS Extended
68342,DAS Extended
68343,DAS Extended
68344,DAS Extended
68345,DAS Extended
68346,DAS Extended
68347,DAS Extended
68348,DAS Extended
68349,DAS Extended
68350,DAS Extended
68351,DAS Extended
68352,DAS Extended
68354,DAS Extended
68355,DAS Extended
68357,DAS Extended
68358,DAS Extended
68359,DAS Extended
68360,DAS Extended
68361,DAS Extended
68362,DAS Extended
68364,DAS Extended
68365,DAS Extended
68367,DAS Extended
68368,DAS Extended
68370,DAS Extended
68371,DAS Extended
68372,DAS Extended
68375,DAS Extended
68376,DAS Extended
68377,DAS Extended
68378,DAS Extended
68379,DAS Extended
68380,DAS Extended
68382,DAS Extended
68401,DAS Extended
68402,DAS Extended
68403,DAS Extended
68404,DAS Extended
68405,DAS Extended
68406,DAS Extended
68407,DAS Extended
68409,DAS Extended
68410,DAS Extended
68413,DAS Extended
68414,DAS Extended
68415,DAS Extended
68416,DAS Extended
68417,DAS Extended
68418,DAS Extended
68419,DAS Extended
68420,DAS Extended
68421,DAS Extended
68422,DAS Extended
68423,DAS Extended
68424,DAS Extended
68428,DAS Extended
68431,DAS Extended
68433,DAS Extended
68436,DAS Extended
68437,DAS Extended
68438,DAS Extended
68439,DAS Extended
68440,DAS Extended
68441,DAS Extended
68442,DAS Extended
68443,DAS Extended
68445,DAS Extended
68446,DAS Extended
68447,DAS Extended
68448,DAS Extended
68450,DAS Extended
68452,DAS Extended
68453,DAS Extended
68454,DAS Extended
68455,DAS Extended
68456,DAS Extended
68457,DAS Extended
68458,DAS Extended
68460,DAS Extended
68461,DAS Extended
68463,DAS Extended
68464,DAS Extended
68465,DAS Extended
68466,DAS Extended
68531,DAS Extended
68620,DAS Extended
68622,DAS Extended
68623,DAS Extended
68624,DAS Extended
68626,DAS Extended
68627,DAS Extended
68628,DAS Extended
68629,DAS Extended
68632,DAS Extended
68633,DAS Extended
68634,DAS Extended
68635,DAS Extended
68636,DAS Extended
68638,DAS Extended
68640,DAS Extended
68641,DAS Extended
68642,DAS Extended
68643,DAS Extended
68644,DAS Extended
68647,DAS Extended
68648,DAS Extended
68649,DAS Extended
68651,DAS Extended
68652,DAS Extended
68653,DAS Extended
68654,DAS Extended
68655,DAS Extended
68658,DAS Extended
68660,DAS Extended
68662,DAS Extended
68663,DAS Extended
68665,DAS Extended
68666,DAS Extended
68667,DAS Extended
68669,DAS Extended
68710,DAS Extended
68713,DAS Extended
68715,DAS Extended
68716,DAS Extended
68717,DAS Extended
68718,DAS Extended
68720,DAS Extended
68722,DAS Extended
68723,DAS Extended
68724,DAS Extended
68725,DAS Extended
68727,DAS Extended
68728,DAS Extended
68729,DAS Extended
68730,DAS Extended
68732,DAS Extended
68733,DAS Extended
68734,DAS Extended
68736,DAS Extended
68737,DAS Extended
68738,DAS Extended
68739,DAS Extended
68740,DAS Extended
68741,DAS Extended
68743,DAS Extended
68745,DAS Extended
68747,DAS Extended
68748,DAS Extended
68752,DAS Extended
68756,DAS Extended
68757,DAS Extended
68758,DAS Extended
68761,DAS Extended
68763,DAS Extended
68764,DAS Extended
68765,DAS Extended
68766,DAS Extended
68767,DAS Extended
68768,DAS Extended
68769,DAS Extended
68770,DAS Extended
68771,DAS Extended
68772,DAS Extended
68773,DAS Extended
68777,DAS Extended
68779,DAS Extended
68780,DAS Extended
68781,DAS Extended
68783,DAS Extended
68784,DAS Extended
68785,DAS Extended
68786,DAS Extended
68787,DAS Extended
68788,DAS Extended
68789,DAS Extended
68790,DAS Extended
68791,DAS Extended
68792,DAS Extended
68812,DAS Extended
68814,DAS Extended
68815,DAS Extended
68816,DAS Extended
68817,DAS Extended
68818,DAS Extended
68819,DAS Extended
68820,DAS Extended
68822,DAS Extended
68824,DAS Extended
68825,DAS Extended
68826,DAS Extended
68827,DAS Extended
68831,DAS Extended
68832,DAS Extended
68835,DAS Extended
68836,DAS Extended
68841,DAS Extended
68842,DAS Extended
68843,DAS Extended
68844,DAS Extended
68846,DAS Extended
68850,DAS Extended
68852,DAS Extended
68853,DAS Extended
68854,DAS Extended
68856,DAS Extended
68858,DAS Extended
68861,DAS Extended
68862,DAS Extended
68863,DAS Extended
68864,DAS Extended
68866,DAS Extended
68869,DAS Extended
68870,DAS Extended
68872,DAS Extended
68873,DAS Extended
68874,DAS Extended
68875,DAS Extended
68876,DAS Extended
68878,DAS Extended
68881,DAS Extended
68882,DAS Extended
68883,DAS Extended
68920,DAS Extended
68922,DAS Extended
68923,DAS Extended
68924,DAS Extended
68925,DAS Extended
68927,DAS Extended
68928,DAS Extended
68929,DAS Extended
68930,DAS Extended
68932,DAS Extended
68933,DAS Extended
68935,DAS Extended
68937,DAS Extended
68938,DAS Extended
68939,DAS Extended
68940,DAS Extended
68941,DAS Extended
68942,DAS Extended
68944,DAS Extended
68945,DAS Extended
68947,DAS Extended
68949,DAS Extended
68950,DAS Extended
68952,DAS Extended
68954,DAS Extended
68955,DAS Extended
68956,DAS Extended
68957,DAS Extended
68958,DAS Extended
68959,DAS Extended
68960,DAS Extended
68961,DAS Extended
68963,DAS Extended
68964,DAS Extended
68966,DAS Extended
68967,DAS Extended
68970,DAS Extended
68971,DAS Extended
68973,DAS Extended
68974,DAS Extended
68975,DAS Extended
68976,DAS Extended
68978,DAS Extended
68979,DAS Extended
68980,DAS Extended
68981,DAS Extended
68982,DAS Extended
69021,DAS Extended
69022,DAS Extended
69025,DAS Extended
69028,DAS Extended
69029,DAS Extended
69031,DAS Extended
69033,DAS Extended
69036,DAS Extended
69043,DAS Extended
69120,DAS Extended
69122,DAS Extended
69129,DAS Extended
69130,DAS Extended
69133,DAS Extended
69134,DAS Extended
69138,DAS Extended
69140,DAS Extended
69143,DAS Extended
69145,DAS Extended
69146,DAS Extended
69150,DAS Extended
69151,DAS Extended
69153,DAS Extended
69154,DAS Extended
69155,DAS Extended
69160,DAS Extended
69162,DAS Extended
69165,DAS Extended
69169,DAS Extended
69171,DAS Extended
69190,DAS Extended
69217,DAS Extended
69301,DAS Extended
69334,DAS Extended
69336,DAS Extended
69337,DAS Extended
69339,DAS Extended
69348,DAS Extended
69349,DAS Extended
69352,DAS Extended
69353,DAS Extended
69355,DAS Extended
69356,DAS Extended
69358,DAS Extended
69365,DAS Extended
70036,DAS Extended
70040,DAS Extended
70041,DAS Extended
70046,DAS Extended
70049,DAS Extended
70050,DAS Extended
70052,DAS Extended
70057,DAS Extended
70066,DAS Extended
70067,DAS Extended
70080,DAS Extended
70082,DAS Extended
70083,DAS Extended
70085,DAS Extended
70086,DAS Extended
70090,DAS Extended
70091,DAS Extended
70339,DAS Extended
70340,DAS Extended
70341,DAS Extended
70344,DAS Extended
70346,DAS Extended
70352,DAS Extended
70353,DAS Extended
70354,DAS Extended
70355,DAS Extended
70356,DAS Extended
70357,DAS Extended
70358,DAS Extended
70372,DAS Extended
70373,DAS Extended
70375,DAS Extended
70377,DAS Extended
70390,DAS Extended
70391,DAS Extended
70392,DAS Extended
70397,DAS Extended
70421,DAS Extended
70431,DAS Extended
70436,DAS Extended
70438,DAS Extended
70442,DAS Extended
70444,DAS Extended
70446,DAS Extended
70449,DAS Extended
70453,DAS Extended
70456,DAS Extended
70462,DAS Extended
70465,DAS Extended
70467,DAS Extended
70512,DAS Extended
70513,DAS Extended
70514,DAS Extended
70515,DAS Extended
70516,DAS Extended
70521,DAS Extended
70524,DAS Extended
70531,DAS Extended
70534,DAS Extended
70537,DAS Extended
70538,DAS Extended
70542,DAS Extended
70543,DAS Extended
70544,DAS Extended
70548,DAS Extended
70549,DAS Extended
70552,DAS Extended
70554,DAS Extended
70556,DAS Extended
70559,DAS Extended
70577,DAS Extended
70581,DAS Extended
70582,DAS Extended
70584,DAS Extended
70585,DAS Extended
70586,DAS Extended
70589,DAS Extended
70591,DAS Extended
70633,DAS Extended
70638,DAS Extended
70639,DAS Extended
70644,DAS Extended
70645,DAS Extended
70648,DAS Extended
70650,DAS Extended
70652,DAS Extended
70653,DAS Extended
70655,DAS Extended
70657,DAS Extended
70658,DAS Extended
70660,DAS Extended
70661,DAS Extended
70662,DAS Extended
70712,DAS Extended
70715,DAS Extended
70717,DAS Extended
70720,DAS Extended
70722,DAS Extended
70725,DAS Extended
70729,DAS Extended
70730,DAS Extended
70732,DAS Extended
70736,DAS Extended
70738,DAS Extended
70740,DAS Extended
70744,DAS Extended
70748,DAS Extended
70749,DAS Extended
70750,DAS Extended
70752,DAS Extended
70753,DAS Extended
70755,DAS Extended
70756,DAS Extended
70757,DAS Extended
70759,DAS Extended
70761,DAS Extended
70762,DAS Extended
70772,DAS Extended
70773,DAS Extended
70775,DAS Extended
70777,DAS Extended
70781,DAS Extended
70783,DAS Extended
70784,DAS Extended
70787,DAS Extended
70788,DAS Extended
70789,DAS Extended
71001,DAS Extended
71004,DAS Extended
